"apcp_sf1_1","apcp_sf2_1","apcp_sf3_1","apcp_sf4_1","apcp_sf5_1","dlwrf_s1_1","dlwrf_s2_1","dlwrf_s3_1","dlwrf_s4_1","dlwrf_s5_1","dswrf_s1_1","dswrf_s2_1","dswrf_s3_1","dswrf_s4_1","dswrf_s5_1","pres_ms1_1","pres_ms2_1","pres_ms3_1","pres_ms4_1","pres_ms5_1","pwat_ea1_1","pwat_ea2_1","pwat_ea3_1","pwat_ea4_1","pwat_ea5_1","spfh_2m1_1","spfh_2m2_1","spfh_2m3_1","spfh_2m4_1","spfh_2m5_1","tcdc_ea1_1","tcdc_ea2_1","tcdc_ea3_1","tcdc_ea4_1","tcdc_ea5_1","tcolc_e1_1","tcolc_e2_1","tcolc_e3_1","tcolc_e4_1","tcolc_e5_1","tmax_2m1_1","tmax_2m2_1","tmax_2m3_1","tmax_2m4_1","tmax_2m5_1","tmin_2m1_1","tmin_2m2_1","tmin_2m3_1","tmin_2m4_1","tmin_2m5_1","tmp_2m_1_1","tmp_2m_2_1","tmp_2m_3_1","tmp_2m_4_1","tmp_2m_5_1","tmp_sfc1_1","tmp_sfc2_1","tmp_sfc3_1","tmp_sfc4_1","tmp_sfc5_1","ulwrf_s1_1","ulwrf_s2_1","ulwrf_s3_1","ulwrf_s4_1","ulwrf_s5_1","ulwrf_t1_1","ulwrf_t2_1","ulwrf_t3_1","ulwrf_t4_1","ulwrf_t5_1","uswrf_s1_1","uswrf_s2_1","uswrf_s3_1","uswrf_s4_1","uswrf_s5_1","salida"
"red","low","low",0,NA,"high",375.718988591974,"high","high",425.856364857067,NA,256.363636363636,NA,880,"green","medium","medium","medium","medium",101054.055397727,34.2948334433816,37.488260789351,"blue",NA,39.236363844438,0.0102454544976354,0.0141390908340161,NA,0.016430908983404,"high",0,"low","low",0.00272727266631343,0,"low",0.00253636360470079,"low","low","low","high",299.381436434659,"high",307.650107643821,"high","high","high","high",305.334300648082,"high","high",NA,"high","high","high",293.69701871005,300.569746537642,NA,"high",304.863630814986,0,"green","high","high","high",293.116000088778,"high",287.942338423295,"high","high",0,"medium",100.636363636364,"low","medium",23154300
"red","low","low",0,NA,"high",395.709553111683,"high","high",430.795571067116,0,233.818181818182,NA,878.181818181818,"green","medium","medium","medium","medium",100711.912642045,38.8666513616389,36.705868807706,NA,39.3727274808017,40.3015025745739,0.0137000000104308,0.01471000012349,NA,0.0143372728066011,"high",0.172727273946459,"low","low",0.0218181813305075,0.035454544831406,"low",NA,"low","low","low","high",301.915291526101,"high",309.35932228782,"high","high","high","high",307.707544500178,"high","high",0,"high","high","high",297.241419011896,302.51249556108,NA,"high",304.836353648793,0,"green","high","high","high",161.064890081232,"high",267.30625221946,"high","high",0,"medium",96.7272727272727,"low","medium",15720900
"red","low","low",0.0645454542880708,NA,"high",401.111619429155,"high","high",404.740226052024,0,158.545454545455,NA,663.636363636364,"green","low","low","medium","medium",101079.488636364,48.5367175015536,50.5432205200195,"green",40.8454548228871,29.9640107588335,0.0153681817887859,0.0168763637881387,NA,0.0157336363230239,"medium",0.171818180179054,"low","low",0.0427272719415751,0.135454541749575,"low",NA,"low","low","low","high",297.986122824929,"high",301.502818714489,"high","high","high","high",NA,"high","high",0,"high","high","high",294.537195379084,298.730499267578,301.069843639027,"high",298.548090154474,0,"green","high","high","high",176.493340232156,"medium",225.779774058949,"medium","medium",0,"medium",55.4545454545455,"low","low",8792700
"red","low","low",0,NA,"medium",326.788011030717,"medium","medium",359.953543923118,0,260,NA,910,"green","medium","medium","medium","medium",101267.927556818,18.9028261358088,18.0454543720592,NA,18.9272726232355,NA,0.00853636369786479,0.0100509091703729,NA,0.0100436364723877,"medium",0.00636363622139801,"low","low",0,0,"low",0.00221818182630655,"low","low","low","high",295.869254372337,"high",302.196255770597,"high","high","high","high",301.065155029297,"high","high",0,"high","high","high",287.709039861506,297.124453457919,303.280664617365,"high",298.112154873935,0,"green","high","high","high",292.051566384055,"high",301.117756236683,"high","high",0,"high",106.909090909091,"medium","medium",24699900
"red","low","low",0,NA,"medium",329.34956221147,"medium","high",368.962266401811,0,259.909090909091,NA,909.090909090909,"green","medium","medium","medium","medium",101242.161221591,18.6246317083185,18.91924719377,NA,NA,19.7989742972634,0.00765727282586423,0.0103454544970935,NA,0.010121818208559,"medium",0.000909090888771144,"low","low",0.000909090888771144,0.00272727266631343,"low",0.00138181819255062,"low","low","low","high",296.722620183771,"high",303.195617675781,"high","high","high","high",302.221233021129,"high","high",0,"high","high","high",287.355574174361,297.965198863636,NA,"high",299.554174249822,0,"green","high","high","high",295.879738547585,"high",304.636566162109,"high","high",0,"high",106,"medium","medium",25967400
"red","low","low",0,NA,"high",356.617001620206,"high","high",400.895912863991,0,251.454545454545,NA,890,"green","medium","medium","medium","medium",101418.757102273,25.0522974187678,26.1418890519576,"blue",27.6728610992432,NA,0.0114381816238165,0.0141118182377382,NA,0.0142490909519521,"medium",0,"low","low",0,0,"low",NA,"low","low","low","high",297.969099564986,"high",305.139534690163,"high","high","high","high",303.500235817649,"high","high",0,"high","high","high",291.586617209695,299.273900812322,305.771181973544,"high",301.747580788352,0,"green","high","high","high",299.295432350852,"high",303.255382191051,"high","high",0,"medium",102.454545454545,"medium","medium",24327900
"red","low","low",0,NA,"high",370.812186501243,"high","high",408.414362127131,NA,250,NA,880,"green","medium","medium","medium","medium",101720.517755682,28.024224541404,27.9114945151589,NA,29.5536351637407,29.7158548181707,0.0134881817820397,0.0154945454136892,NA,0.0143354545262727,"medium",0,"low","low",0,0,"low",0.000700000000837132,"low","low","low","high",299.815535111861,"high",305.931166215376,"high","high","high","high",304.61694058505,"high","high",0,"high","high","high",293.724098899148,301.222836581143,306.992881081321,"high",302.867265181108,0,"green","high","high","high",292.26420731978,"high",295.102078524503,"high","high",0,"medium",101.181818181818,"medium","medium",21486900
"red","low","low",0.0672727276317098,NA,"high",387.602985728871,"high","high",424.95669000799,NA,240,NA,860,"green","medium","medium","medium","medium",101429.180397727,40.5728690407493,40.7164407209917,"green",NA,41.0363637750799,0.0152363636615601,0.017349090765823,NA,0.0156609092585065,"high",0.00636363622139801,"low","low",0.00999999977648258,0,"low",0.0009909090929961,"low","low","low","high",300.599012895064,"high",306.848036332564,"high","high","high","high",305.735512473366,"high","high",0,"high","high","high",295.000180331143,301.822887073864,307.779688054865,"high",303.154643665661,NA,"green","high","high","high",280.245106090199,"high",280.226154674183,"high","high",0,"medium",97.1818181818182,"low","medium",22401000
"red","low","low",0,NA,"high",385.872528076172,"high","high",430.921367298473,0,233.545454545455,NA,857.272727272727,NA,"medium","medium","medium","medium",101470.348011364,40.2205210599032,42.4910000887784,"green",NA,44.8812626925382,0.0157181817022237,0.016714545474811,NA,0.0159790910441767,"high",0.00454545444385572,"low","low",0.0045454546131871,0.000909090888771144,"low",0.00478181828062092,"low","low","low","high",299.863658558239,"high",307.269323175604,"high","high","high","high",NA,"high","high",0,"high","high","high",295.186895197088,301.151053688743,307.535999644886,"high",303.734092018821,0,"green","high","high","high",287.079023881392,"high",286.585815429688,"high","high",0,"medium",96.0909090909091,"low","medium",17598900
"red","low","low",0,NA,"high",386.946228027344,"high","high",421.689913662997,0,240.181818181818,NA,870,"green","medium","medium","medium","medium",101302.3203125,34.2474552501332,33.1884248906916,"blue",31.4274454983798,NA,0.0143918180838227,0.0163209091194651,NA,0.0155154545368119,"high",0,"low","low",0,0,"low",NA,"low","low","low","high",300.840323708274,"high",307.384152499112,"high","high","high","high",306.194740988991,"high","high",0,"high","high","high",296.933560458097,302.009085915305,308.043157404119,"high",303.419594504616,0,"green","high","high","high",306.090418035334,"high",307.096149791371,"high","high",0,"medium",NA,"low","medium",24315300
"red","low","low",0,NA,"high",380.894875266335,"high","high",417.59883256392,0,240,NA,862.727272727273,"green","medium","medium","medium","medium",101193.973011364,32.1363639831543,32.3571298772639,"blue",33.9181820262562,32.4813606955788,0.0127127273854884,0.0148090908134525,NA,0.0147009090605107,"medium",0,"low","low",0,0,"low",0.000172727268363815,"low","low","low","high",300.786937366832,"high",307.019667191939,"high","high","high","high",NA,"high","high",0,"high","high","high",296.746579256925,301.71674971147,307.663707386364,"high",303.086004083807,0,"green","high","high","high",303.496190851385,"high",307.519364790483,"high","high",0,"medium",98.8181818181818,"low","medium",24199500
"red","low","low",0,NA,"high",371.656857577237,"high","high",411.17075139826,0,240.272727272727,NA,870,"green","medium","medium","medium","medium",101005.004261364,26.7330239035866,27.0041243813255,"blue",28.7430686950684,26.8167651783336,0.0107554545287382,0.0143472728404132,NA,0.0132336362519047,"medium",0,"low","low",0,0.000909090888771144,"low",0.00281818182503974,"low","low","low","high",300.88076504794,"high",307.858229203658,"high","high","high","high",306.645491166548,"high","high",0,"high","high","high",296.085191206499,301.9064913663,308.317407781428,"high",303.019481312145,NA,"green","high","high","high",308.902449174361,"high",309.520618785511,"high","high",0,"medium",100,"low","medium",21868800
"red","low","low",0,NA,"high",382.719690496271,"high","high",419.992828369141,0,235.727272727273,NA,854.545454545455,"green","medium","medium","medium","medium",100985.303977273,31.9650462757457,31.2999997572465,"blue",NA,35.7768676064231,0.0125481818209995,0.0151761332526803,NA,0.0140154546296055,"medium",0.000909090888771144,"low","low",0.00727272711016915,0.00545454533262686,"low",NA,"low","low","low","high",301.139326615767,"high",307.390111749822,"high","high","high","high",306.249889026989,"high","high",0,"high","high","high",297.151234019886,301.983209783381,308.080300071023,"high",303.202370383523,0,"green","high","high","high",299.573747114702,"high",297.919011896307,"high","high",0,"medium",98.1818181818182,"low","medium",23042700
"red","low","low",3.29272728616541,NA,"high",386.224306973544,"high","high",416.683629816229,0,213.181818181818,NA,607.272727272727,"blue","medium","medium","medium","medium",101493.344460227,41.7343999689276,43.8111978010698,"green",47.2641750682484,NA,0.0148980753834952,0.0166390909051353,NA,0.0167898051440716,"high",0.0554545454003594,"low","low",0.233636362308806,0.580000002275814,"low",0.0254181816496632,"low","low","low","high",299.065862482244,"high",302.70200139826,"high","high","high","high",301.088162508878,"high","high",0,"high","high","high",294.16215653853,300.212901722301,NA,"high",297.725677490234,0,"green","high","high","high",207.70713112571,"medium",246.240894664418,"medium","low",0,"medium",88.8181818181818,"low","low",7418100
"red","low","low",0.125454544005069,NA,"high",403.087260853161,"high","high",406.856944691051,0,75.2727272727273,NA,417.363636363636,"blue","medium","medium","medium","medium",101772.362215909,47.7000000693581,46.9363635670055,"green",43.7469475486062,41.7454539212314,0.0136809101836248,0.0140400000593879,NA,0.0146745453503999,"medium",0.251818180084229,"low","low",0.0772727270695296,0.0363636362281713,"low",0.310290909626267,"low","low","low","high",293.58955522017,"high",296.984824440696,"high","high","high","high",NA,"high","high",0,"high","high","high",292.276497580788,294.077622847124,NA,"high",295.347387140447,0,"green","high","medium","medium",208.105586658825,"low",161.990926569158,"medium","medium",0,"low",29,"low","low",6625200
"red","low","low",0.119090909984979,NA,"high",371.513055974787,"high","high",406.547726717862,0,167.454545454545,NA,548.272727272727,NA,"medium","medium","medium","medium",101938.100142045,39.7999999306419,40.5117388638583,"green",41.2688397494229,NA,0.0110409089618108,0.012313636273823,NA,0.014237272807143,"medium",0.0654545455155048,"low","low",0.0709090916947885,0.000909090888771144,"low",0.0255727275190028,"low","low","low","high",292.825750177557,"high",298.871767911044,"high","high","high","high",NA,"high","high",0,"high","high","high",288.602860884233,NA,301.677271062678,"high",296.746332341974,0,"green","high","medium","high",270.254536021839,"high",269.852408669212,"high","high",0,"medium",81.5454545454545,"low","low",7866000
"red","low","low",0.0290909087793394,0.0227272730659355,"high",405.580333362926,"high","high",409.632895729759,NA,110.454545454545,NA,700.909090909091,"green","medium","medium","medium","medium",101680.541193182,40.9795653603294,40.7454549616033,"green",40.4545454545455,40.0363641218706,0.0144209090450948,0.0152390909973871,NA,0.0161618178879673,"high",0.102727273309773,"low","low",0.0154545451091094,0.00181818177754229,"low",0.0840363641354171,"low","low","low","high",295.723993474787,"high",301.971471613104,"high","high","high","high",299.65966796875,"high","high",0,"high","high","high",293.140414151278,296.463054310192,301.142364501953,"high",299.287755792791,0,"green","high","high","high",254.10256541859,"high",266.760392622514,"high","high",NA,"low",51.9090909090909,"low","low",7447200
"red","low","low",0,NA,"high",373.816001198509,"high","high",404.673683860085,0,221.090909090909,NA,840,"green","medium","medium","medium","medium",101353.519176136,37.8272725885565,36.7818180431019,"blue",NA,36.8181818181818,0.015344545414502,0.0157454548911615,NA,0.0137690906836228,"medium",0,"low","low",0.00636363622139801,0.00181818177754229,"low",0.00201818184987959,"low","low","low","high",298.148523504084,"high",304.786712646484,"high","high","high","high",303.395330255682,"high","high",NA,"high","high","high",293.793662331321,299.083410089666,304.887032248757,"high",300.419439142401,0,"green","high","high","high",285.596665815874,"high",286.7746554288,"high","high",0,"medium",94.9090909090909,"low","medium",21039900
"red","low","low",0.259090911427682,NA,"high",372.781039151278,"high","high",421.4860867587,0,219.363636363636,NA,420,"blue","medium","medium","medium","medium",101647.833096591,39.4090909090909,40.0363637750799,"green",NA,46.3909086747603,0.0116145455871116,0.0130854545330459,NA,0.0149818181314252,"high",0.00454545444385572,"low","low",0.557272726161913,0.550909093835137,"low",NA,"low","low","low","high",298.753398548473,"high",302.696685791016,"high","high","high","high",301.586120605469,"high","high",0,"high","high","high",294.344784823331,299.376309481534,NA,"high",298.437605424361,0,"green","high","high","high",276.123401988636,"high",249.118681474165,"low","low",0,"medium",80.6363636363636,"low","low",11714400
"red","low","low",0.00272727266631343,NA,"high",389.190268776634,"high","high",398.177140669389,0,140.909090909091,NA,778.181818181818,"green","medium","medium","medium","medium",101878.246448864,41.0032313953746,37.9703348333185,NA,31.6093465631658,NA,0.01420090906322,0.0147281818261201,NA,0.0154399997978048,"medium",0.150000001219186,"low","low",0.0490909083323045,0.0399999992752617,"low",0.104690909724344,"low","low","low","high",295.326665704901,"high",301.894564541903,"high","high","high","high",300.363014914773,"high","high",0,"high","high","high",292.760084672408,296.265608354048,302.415452436967,"high",298.447681773793,0,"green","high","high","high",177.114911166104,"low",172.961015181108,"medium","medium",0,"low",70.8181818181818,"low","low",18886500
"red","low","low",0,NA,"medium",335.055805553089,"high","high",376.359358354048,0,221.818181818182,NA,843.636363636364,"green","medium","medium","medium","medium",101718.298295455,21.890909021551,23.5818183205344,NA,26.1727275848389,NA,0.0091427272524346,0.0118290908973325,NA,0.0116463636302135,"medium",0.00636363622139801,"low","low",0,0.000909090888771144,"low",0.00152727275615854,"low","low","low","high",296.6552734375,"high",303.026417125355,"high","high","high","high",302.160769375888,"high","high",0,"high","high","high",288.172865434126,297.927218350497,305.231215043501,"high",298.570243141868,0,"green","high","high","high",266.616313587536,"high",277.334586403587,"high","high",0,"medium",97.2727272727273,"low","medium",18591600
